weekday,th,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7
2, 8.667, 0, 1, 0, 1, 1, 0, 1, 1
2, 8.833, 1, 0, 1, 1, 1, 0, 1, 1
2, 9.0, 1, 0, 0, 1, 0, 0, 0, 0
2, 9.167, 0, 0, 0, 0, 1, 0, 0, 0
2, 9.333, 0, 0, 0, 0, 0, 0, 0, 1
2, 9.5, 1, 1, 0, 0, 0, 0, 0, 1
2, 9.667, 0, 0, 1, 0, 0, 0, 0, 0
2, 9.833, 0, 0, 1, 0, 1, 0, 1, 0
2, 10.0, 0, 1, 0, 0, 0, 0, 0, 0
2, 10.167, 1, 0, 0, 0, 1, 1, 0, 1
2, 10.333, 0, 1, 1, 0, 0, 1, 0, 0
2, 10.5, 0, 0, 1, 1, 0, 0, 0, 1
2, 10.667, 0, 0, 0, 0, 0, 0, 1, 0
2, 10.833, 0, 1, 0, 0, 0, 0, 1, 1
2, 11.0, 0, 1, 0, 0, 0, 0, 0, 0
2, 11.167, 0, 0, 1, 0, 0, 0, 0, 1
2, 11.333, 0, 0, 1, 0, 0, 1, 1, 0
2, 11.5, 0, 0, 0, 1, 0, 0, 1, 1
2, 11.667, 0, 0, 0, 0, 0, 0, 0, 1
2, 11.833, 1, 1, 0, 0, 0, 0, 0, 1
2, 12.0, 1, 1, 0, 0, 0, 1, 0, 1
2, 12.167, 0, 0, 0, 0, 1, 0, 0, 1
2, 12.333, 0, 0, 0, 1, 1, 0, 0, 1
2, 12.5, 0, 1, 0, 1, 1, 0, 0, 1
2, 12.667, 1, 0, 0, 0, 0, 0, 1, 1
2, 12.833, 0, 0, 0, 0, 0, 1, 1, 0
2, 13.0, 1, 1, 0, 0, 1, 1, 1, 0
2, 13.167, 0, 0, 1, 0, 0, 1, 0, 0
2, 13.333, 1, 0, 0, 0, 0, 1, 0, 1
2, 13.5, 1, 0, 1, 0, 0, 0, 1, 0
2, 13.667, 1, 0, 0, 0, 0, 0, 0, 0
2, 13.833, 0, 0, 1, 1, 0, 1, 1, 1
2, 14.0, 0, 0, 0, 0, 0, 1, 0, 1
2, 14.167, 0, 0, 1, 0, 0, 0, 0, 0
2, 14.333, 0, 0, 0, 0, 0, 0, 0, 1
2, 14.5, 0, 1, 0, 0, 0, 0, 0, 0
2, 14.667, 0, 0, 0, 1, 0, 0, 1, 1
2, 14.833, 0, 1, 0, 1, 0, 1, 0, 0
2, 15.0, 1, 0, 1, 0, 0, 0, 0, 0
2, 15.167, 0, 1, 0, 1, 1, 1, 1, 1
2, 15.333, 0, 1, 1, 1, 1, 0, 0, 0
2, 15.5, 1, 1, 1, 1, 1, 1, 0, 0
2, 15.667, 0, 0, 1, 1, 1, 0, 0, 0
2, 15.833, 0, 1, 1, 0, 0, 1, 0, 0
2, 16.0, 0, 0, 1, 0, 1, 1, 0, 0
2, 16.167, 0, 1, 0, 0, 0, 0, 0, 1
2, 16.333, 1, 1, 1, 0, 0, 0, 0, 0
2, 16.5, 1, 1, 1, 0, 0, 0, 0, 0
2, 16.667, 0, 0, 1, 1, 0, 0, 0, 1
2, 16.833, 1, 1, 1, 1, 0, 1, 0, 0
2, 17.0, 0, 1, 0, 0, 0, 1, 0, 0
2, 17.167, 0, 1, 1, 0, 1, 0, 0, 0
2, 17.333, 0, 1, 1, 0, 1, 0, 0, 0
2, 17.5, 0, 0, 1, 0, 1, 1, 0, 0
2, 17.667, 0, 1, 1, 1, 0, 1, 0, 1
2, 17.833, 0, 1, 1, 0, 0, 0, 0, 0
2, 18.0, 0, 0, 0, 0, 1, 1, 0, 0
2, 18.167, 0, 0, 0, 1, 1, 1, 1, 0
2, 18.333, 0, 0, 0, 0, 1, 1, 0, 0
2, 18.5, 0, 1, 0, 1, 1, 1, 0, 0
2, 18.667, 0, 0, 0, 0, 1, 1, 0, 0
2, 18.833, 1, 1, 0, 0, 1, 1, 0, 0
2, 19.0, 0, 0, 0, 1, 1, 1, 1, 0
2, 19.167, 0, 1, 0, 1, 1, 1, 0, 1
2, 19.333, 1, 0, 0, 1, 0, 1, 1, 1
2, 19.5, 0, 1, 1, 0, 1, 1, 0, 1
2, 19.667, 0, 1, 0, 1, 0, 0, 0, 0
2, 19.833, 0, 1, 0, 0, 1, 1, 0, 0
2, 20.0, 0, 1, 0, 1, 0, 0, 1, 1
2, 20.167, 1, 1, 1, 1, 1, 0, 1, 1
2, 20.333, 0, 1, 0, 1, 1, 1, 1, 0
2, 20.5, 0, 1, 0, 0, 1, 1, 1, 1
2, 20.667, 1, 1, 1, 1, 0, 1, 1, 0
2, 20.833, 0, 1, 1, 0, 1, 1, 1, 1
2, 21.0, 1, 0, 1, 0, 0, 1, 0, 0
2, 21.167, 1, 0, 1, 0, 1, 0, 0, 0
2, 21.333, 1, 0, 0, 0, 0, 1, 0, 0
2, 21.5, 1, 0, 0, 0, 0, 0, 0, 0
2, 21.667, 0, 0, 0, 1, 0, 0, 0, 0
2, 21.833, 0, 0, 0, 0, 0, 0, 1, 0
2, 22.0, 0, 0, 0, 0, 0, 0, 0, 1
2, 22.167, 1, 1, 0, 0, 0, 0, 1, 0
2, 22.333, 0, 0, 0, 0, 1, 0, 1, 0
2, 22.5, 0, 1, 0, 0, 0, 0, 0, 0
2, 22.667, 0, 0, 0, 1, 1, 1, 1, 1
2, 22.833, 1, 0, 0, 1, 0, 0, 1, 1
2, 23.0, 1, 1, 0, 0, 0, 0, 0, 0
2, 23.167, 0, 0, 0, 0, 0, 0, 0, 0
2, 23.333, 0, 1, 0, 0, 0, 1, 0, 0
2, 23.5, 1, 0, 1, 0, 0, 0, 0, 0
2, 23.667, 0, 0, 0, 0, 1, 0, 0, 0
2, 23.833, 0, 0, 1, 0, 0, 1, 0, 1
3, 0.0, 0, 0, 1, 1, 1, 0, 0, 0
3, 0.167, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.333, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.5, 0, 0, 0, 0, 0, 0, 0, 1
3, 0.667, 1, 1, 1, 0, 0, 1, 1, 1
3, 0.833, 0, 0, 0, 0, 0, 1, 0, 0
3, 1.0, 0, 0, 1, 1, 0, 0, 0, 0
3, 1.167, 0, 0, 0, 1, 1, 0, 0, 0
3, 1.333, 0, 0, 0, 0, 0, 0, 0, 0
3, 1.5, 0, 0, 0, 0, 0, 1, 0, 0
3, 1.667, 0, 1, 0, 0, 0, 0, 1, 1
3, 1.833, 1, 1, 1, 1, 0, 0, 0, 0
3, 2.0, 0, 1, 0, 1, 1, 0, 0, 0
3, 2.167, 1, 0, 1, 0, 1, 0, 1, 0
3, 2.333, 1, 1, 1, 1, 1, 0, 0, 0
3, 2.5, 1, 0, 0, 0, 1, 0, 1, 1
3, 2.667, 0, 0, 1, 0, 0, 1, 0, 0
3, 2.833, 0, 0, 0, 0, 0, 0, 0, 0
3, 3.0, 0, 0, 0, 1, 0, 0, 0, 0
3, 3.167, 0, 0, 0, 0, 0, 0, 0, 0
3, 3.333, 0, 0, 0, 0, 0, 0, 0, 0
3, 3.5, 1, 0, 0, 0, 1, 0, 0, 0
3, 3.667, 0, 0, 0, 0, 1, 1, 0, 1
3, 3.833, 1, 0, 1, 0, 0, 0, 0, 0
3, 4.0, 0, 1, 0, 0, 1, 1, 0, 0
3, 4.167, 0, 1, 0, 0, 0, 0, 0, 0
3, 4.333, 0, 0, 0, 0, 0, 0, 0, 1
3, 4.5, 0, 0, 1, 1, 0, 0, 0, 0
3, 4.667, 0, 0, 0, 0, 0, 1, 1, 0
3, 4.833, 1, 0, 0, 0, 0, 1, 0, 0
3, 5.0, 0, 0, 1, 0, 1, 0, 0, 0
3, 5.167, 0, 1, 1, 0, 0, 1, 0, 1
3, 5.333, 0, 1, 0, 0, 0, 1, 1, 0
3, 5.5, 0, 1, 0, 1, 1, 0, 0, 1
3, 5.667, 0, 0, 0, 0, 0, 0, 0, 0
3, 5.833, 0, 0, 0, 1, 1, 0, 0, 0
3, 6.0, 0, 0, 0, 0, 0, 0, 0, 0
3, 6.167, 0, 0, 0, 1, 0, 0, 0, 1
3, 6.333, 1, 0, 0, 0, 1, 0, 0, 0
3, 6.5, 1, 1, 0, 0, 0, 0, 0, 1
3, 6.667, 1, 1, 1, 0, 0, 0, 1, 0
3, 6.833, 1, 0, 1, 0, 0, 0, 0, 1
3, 7.0, 0, 1, 0, 1, 0, 0, 0, 1
3, 7.167, 1, 1, 1, 1, 1, 1, 1, 1
3, 7.333, 1, 1, 0, 1, 1, 1, 1, 1
3, 7.5, 0, 1, 0, 0, 1, 0, 1, 1
3, 7.667, 0, 1, 0, 1, 1, 0, 0, 1
3, 7.833, 0, 0, 0, 0, 0, 1, 1, 1
3, 8.0, 0, 0, 0, 1, 1, 1, 0, 0
3, 8.167, 0, 0, 1, 1, 1, 0, 0, 1
3, 8.333, 0, 0, 0, 1, 1, 0, 1, 1
3, 8.5, 0, 0, 0, 0, 1, 0, 0, 1
3, 8.667, 1, 0, 0, 1, 1, 0, 0, 1
3, 8.833, 1, 0, 0, 1, 1, 0, 0, 1
3, 9.0, 1, 0, 0, 0, 0, 0, 0, 1
3, 9.167, 0, 1, 0, 1, 1, 0, 1, 1
3, 9.333, 0, 0, 1, 0, 0, 0, 1, 0
3, 9.5, 0, 0, 0, 0, 0, 0, 1, 0
3, 9.667, 0, 0, 0, 0, 0, 0, 0, 0
3, 9.833, 1, 0, 0, 0, 0, 0, 1, 0
3, 10.0, 0, 0, 0, 0, 1, 0, 0, 0
3, 10.167, 0, 0, 1, 0, 1, 0, 0, 1
3, 10.333, 1, 1, 0, 0, 0, 0, 0, 0
3, 10.5, 0, 1, 0, 0, 0, 1, 0, 0
3, 10.667, 1, 0, 0, 0, 1, 1, 0, 1
3, 10.833, 0, 1, 0, 1, 0, 0, 0, 0
3, 11.0, 1, 1, 0, 1, 1, 1, 0, 1
3, 11.167, 0, 0, 1, 0, 0, 0, 1, 0
3, 11.333, 0, 1, 0, 0, 1, 1, 0, 0
3, 11.5, 0, 0, 0, 1, 0, 1, 0, 0
3, 11.667, 0, 0, 0, 0, 0, 0, 1, 0
3, 11.833, 0, 0, 0, 0, 0, 0, 0, 1
3, 12.0, 1, 0, 0, 0, 0, 0, 0, 1
3, 12.167, 0, 1, 0, 0, 1, 1, 1, 0
3, 12.333, 0, 0, 0, 0, 1, 1, 0, 0
3, 12.5, 0, 0, 1, 1, 1, 1, 0, 1
3, 12.667, 0, 0, 0, 0, 1, 0, 0, 0
3, 12.833, 0, 0, 0, 0, 0, 1, 1, 0
3, 13.0, 0, 0, 1, 1, 1, 1, 1, 0
3, 13.167, 0, 1, 1, 0, 0, 1, 1, 0
3, 13.333, 0, 1, 0, 0, 0, 0, 0, 0
3, 13.5, 1, 0, 0, 1, 0, 0, 0, 0
3, 13.667, 1, 1, 0, 0, 0, 1, 0, 0
3, 13.833, 0, 0, 0, 0, 0, 0, 0, 0
3, 14.0, 1, 0, 1, 1, 0, 0, 0, 0
3, 14.167, 0, 1, 1, 0, 0, 0, 0, 1
3, 14.333, 0, 1, 0, 0, 1, 0, 0, 0
3, 14.5, 0, 0, 0, 1, 0, 1, 0, 0
3, 14.667, 1, 0, 0, 1, 0, 0, 0, 0
3, 14.833, 0, 0, 0, 1, 0, 1, 0, 0
3, 15.0, 0, 1, 0, 1, 1, 0, 0, 0
3, 15.167, 0, 1, 1, 0, 1, 0, 1, 1
3, 15.333, 1, 1, 0, 1, 1, 0, 0, 0
3, 15.5, 0, 1, 1, 1, 0, 1, 1, 0
3, 15.667, 0, 1, 1, 1, 0, 0, 0, 1
3, 15.833, 0, 1, 0, 1, 1, 0, 0, 0
3, 16.0, 1, 1, 1, 1, 1, 0, 0, 0
3, 16.167, 0, 1, 1, 0, 1, 0, 0, 1
3, 16.333, 0, 1, 0, 0, 1, 1, 0, 1
3, 16.5, 1, 1, 1, 1, 0, 1, 0, 0
3, 16.667, 0, 1, 1, 1, 0, 1, 0, 0
3, 16.833, 0, 1, 1, 0, 0, 0, 1, 0
3, 17.0, 1, 1, 1, 1, 0, 1, 0, 0
3, 17.167, 0, 1, 1, 1, 1, 1, 1, 0
3, 17.333, 0, 0, 0, 1, 0, 1, 0, 1
3, 17.5, 0, 1, 1, 0, 1, 1, 1, 1
3, 17.667, 0, 1, 1, 0, 0, 1, 0, 0
3, 17.833, 0, 0, 1, 1, 1, 1, 1, 0
3, 18.0, 0, 1, 1, 0, 0, 1, 0, 0
3, 18.167, 1, 0, 0, 1, 0, 1, 0, 1
3, 18.333, 0, 0, 0, 1, 1, 0, 0, 0
3, 18.5, 0, 0, 0, 1, 0, 1, 0, 1
3, 18.667, 0, 0, 0, 1, 0, 1, 0, 0
3, 18.833, 0, 1, 0, 1, 0, 1, 1, 0
3, 19.0, 1, 0, 0, 1, 1, 1, 0, 1
3, 19.167, 0, 0, 0, 1, 1, 1, 0, 1
3, 19.333, 1, 1, 0, 1, 1, 1, 0, 0
3, 19.5, 0, 1, 1, 1, 0, 1, 0, 0
3, 19.667, 0, 0, 0, 0, 0, 1, 1, 0
3, 19.833, 1, 1, 1, 1, 1, 1, 0, 0
3, 20.0, 0, 1, 1, 1, 1, 0, 1, 1
3, 20.167, 1, 1, 0, 1, 0, 1, 0, 1
3, 20.333, 0, 1, 1, 1, 1, 1, 1, 0
3, 20.5, 0, 1, 0, 0, 0, 1, 1, 1
3, 20.667, 1, 1, 0, 1, 0, 1, 0, 0
3, 20.833, 0, 1, 1, 0, 1, 0, 1, 1
3, 21.0, 1, 1, 1, 1, 0, 0, 1, 0
3, 21.167, 0, 1, 0, 0, 0, 0, 1, 1
3, 21.333, 1, 0, 0, 0, 1, 0, 0, 0
3, 21.5, 1, 0, 1, 0, 0, 0, 1, 0
3, 21.667, 1, 0, 0, 0, 0, 0, 0, 0
3, 21.833, 1, 0, 0, 0, 0, 1, 1, 1
3, 22.0, 1, 0, 0, 0, 0, 0, 0, 0
3, 22.167, 1, 0, 0, 1, 1, 0, 0, 0
3, 22.333, 1, 0, 1, 0, 0, 1, 0, 0
3, 22.5, 0, 0, 1, 0, 0, 0, 0, 0
3, 22.667, 0, 0, 0, 0, 0, 0, 0, 0
3, 22.833, 1, 0, 0, 0, 1, 1, 0, 1
3, 23.0, 0, 0, 0, 0, 1, 0, 1, 1
3, 23.167, 1, 1, 0, 0, 0, 0, 0, 0
3, 23.333, 0, 1, 0, 0, 0, 1, 0, 0
3, 23.5, 0, 0, 0, 0, 0, 0, 0, 0
3, 23.667, 0, 1, 0, 1, 1, 0, 0, 0
3, 23.833, 0, 1, 0, 0, 0, 1, 0, 1
4, 0.0, 0, 0, 0, 0, 0, 0, 1, 0
4, 0.167, 0, 1, 0, 0, 1, 0, 0, 0
4, 0.333, 1, 0, 1, 0, 1, 1, 0, 0
4, 0.5, 0, 1, 0, 0, 1, 0, 0, 0
4, 0.667, 0, 0, 1, 0, 0, 0, 1, 0
4, 0.833, 0, 0, 1, 0, 1, 1, 1, 0
4, 1.0, 0, 0, 0, 0, 0, 1, 0, 0
4, 1.167, 0, 0, 0, 0, 0, 0, 0, 0
4, 1.333, 1, 0, 0, 0, 0, 0, 1, 0
4, 1.5, 0, 0, 0, 0, 1, 0, 0, 0
4, 1.667, 1, 0, 1, 0, 1, 0, 0, 0
4, 1.833, 1, 0, 0, 0, 0, 0, 0, 0
4, 2.0, 0, 0, 1, 0, 1, 1, 0, 0
4, 2.167, 0, 0, 0, 1, 0, 0, 0, 0
4, 2.333, 0, 0, 0, 1, 0, 0, 0, 1
4, 2.5, 0, 0, 1, 1, 1, 1, 0, 0
4, 2.667, 0, 1, 0, 0, 0, 0, 0, 0
4, 2.833, 0, 0, 0, 0, 0, 0, 0, 0
4, 3.0, 0, 0, 0, 0, 0, 0, 1, 0
4, 3.167, 0, 0, 0, 0, 1, 0, 0, 0
4, 3.333, 0, 0, 0, 0, 1, 0, 0, 0
4, 3.5, 0, 0, 1, 1, 0, 1, 0, 0
4, 3.667, 0, 1, 0, 0, 0, 1, 0, 0
4, 3.833, 0, 0, 0, 0, 0, 0, 0, 0
4, 4.0, 1, 1, 0, 0, 1, 0, 0, 0
4, 4.167, 0, 0, 0, 0, 0, 0, 0, 0
4, 4.333, 0, 0, 0, 0, 1, 0, 0, 0
4, 4.5, 1, 0, 1, 0, 0, 0, 0, 0
4, 4.667, 0, 0, 0, 0, 0, 0, 1, 0
4, 4.833, 1, 0, 1, 0, 0, 0, 0, 1
4, 5.0, 1, 0, 0, 0, 1, 0, 0, 0
4, 5.167, 0, 0, 0, 0, 0, 0, 0, 0
4, 5.333, 0, 0, 0, 0, 1, 0, 0, 0
4, 5.5, 0, 1, 0, 1, 0, 0, 0, 0
4, 5.667, 0, 0, 1, 0, 0, 1, 0, 0
4, 5.833, 0, 0, 1, 0, 1, 0, 0, 1
4, 6.0, 0, 0, 1, 1, 0, 0, 0, 0
4, 6.167, 0, 0, 1, 0, 1, 0, 0, 0
4, 6.333, 0, 1, 1, 0, 0, 0, 1, 0
4, 6.5, 0, 1, 1, 0, 1, 0, 1, 0
4, 6.667, 1, 1, 1, 0, 1, 0, 0, 1
4, 6.833, 1, 1, 1, 0, 0, 0, 1, 1
4, 7.0, 1, 0, 1, 1, 0, 0, 0, 1
4, 7.167, 1, 1, 1, 1, 1, 0, 1, 1
4, 7.333, 1, 0, 1, 1, 1, 1, 1, 1
4, 7.5, 0, 1, 1, 1, 1, 0, 1, 0
4, 7.667, 1, 1, 1, 0, 1, 0, 1, 1
4, 7.833, 0, 1, 1, 1, 0, 0, 1, 1
4, 8.0, 0, 0, 1, 1, 1, 0, 1, 0
4, 8.167, 1, 0, 0, 1, 1, 1, 1, 0
4, 8.333, 1, 0, 0, 0, 0, 0, 1, 1
4, 8.5, 0, 0, 0, 0, 1, 0, 1, 1
4, 8.667, 0, 0, 0, 0, 1, 0, 1, 1
4, 8.833, 0, 0, 0, 1, 1, 0, 1, 1
4, 9.0, 1, 0, 0, 0, 0, 0, 0, 0
4, 9.167, 0, 1, 0, 1, 1, 1, 0, 0
4, 9.333, 0, 0, 1, 0, 1, 0, 0, 1
4, 9.5, 0, 0, 0, 0, 0, 0, 0, 0
4, 9.667, 1, 0, 0, 1, 0, 1, 1, 0
4, 9.833, 0, 0, 0, 1, 1, 0, 0, 0
4, 10.0, 1, 0, 1, 0, 0, 0, 0, 0
4, 10.167, 1, 0, 1, 0, 0, 0, 1, 0
4, 10.333, 0, 0, 0, 0, 0, 0, 1, 1
4, 10.5, 0, 1, 1, 0, 1, 1, 1, 0
4, 10.667, 0, 0, 0, 0, 0, 1, 0, 1
4, 10.833, 0, 0, 0, 1, 0, 0, 0, 0
4, 11.0, 0, 0, 0, 0, 1, 1, 0, 1
4, 11.167, 1, 1, 0, 1, 1, 0, 0, 0
4, 11.333, 0, 1, 0, 0, 0, 1, 0, 0
4, 11.5, 0, 0, 0, 0, 0, 0, 0, 1
4, 11.667, 0, 0, 0, 0, 0, 0, 0, 1
4, 11.833, 0, 1, 1, 1, 1, 0, 1, 0
4, 12.0, 1, 0, 0, 0, 0, 0, 0, 1
4, 12.167, 0, 0, 0, 1, 1, 0, 0, 1
4, 12.333, 0, 0, 0, 1, 1, 1, 0, 1
4, 12.5, 0, 0, 0, 0, 0, 0, 1, 0
4, 12.667, 0, 0, 0, 0, 1, 0, 1, 0
4, 12.833, 0, 0, 0, 0, 1, 0, 1, 0
4, 13.0, 0, 0, 0, 0, 0, 0, 1, 1
4, 13.167, 0, 0, 0, 0, 0, 0, 0, 0
4, 13.333, 0, 1, 0, 0, 0, 0, 0, 0
4, 13.5, 0, 0, 0, 0, 0, 0, 0, 0
4, 13.667, 0, 0, 1, 0, 1, 0, 1, 0
4, 13.833, 0, 0, 0, 0, 0, 1, 1, 0
4, 14.0, 0, 0, 0, 0, 1, 0, 0, 0
4, 14.167, 0, 1, 0, 0, 0, 0, 0, 0
4, 14.333, 0, 1, 0, 1, 0, 0, 1, 1
4, 14.5, 0, 0, 0, 0, 0, 0, 1, 1
4, 14.667, 0, 0, 1, 1, 0, 1, 0, 1
4, 14.833, 0, 0, 0, 0, 0, 1, 0, 0
4, 15.0, 0, 0, 0, 0, 1, 1, 1, 0
4, 15.167, 0, 1, 1, 0, 1, 0, 1, 1
4, 15.333, 0, 1, 1, 1, 1, 0, 0, 0
4, 15.5, 0, 0, 0, 1, 0, 0, 0, 1
4, 15.667, 1, 1, 1, 0, 1, 1, 0, 1
4, 15.833, 1, 1, 1, 0, 1, 0, 0, 0
4, 16.0, 0, 1, 1, 0, 0, 0, 1, 1
4, 16.167, 0, 1, 0, 0, 0, 0, 0, 0
4, 16.333, 0, 0, 1, 0, 0, 0, 0, 0
4, 16.5, 1, 0, 1, 0, 0, 0, 0, 0
4, 16.667, 1, 1, 1, 0, 0, 0, 0, 0
4, 16.833, 0, 0, 1, 0, 0, 0, 0, 0
4, 17.0, 1, 1, 0, 0, 1, 0, 1, 0
4, 17.167, 0, 0, 1, 0, 1, 1, 0, 0
4, 17.333, 1, 1, 1, 0, 1, 1, 0, 0
4, 17.5, 1, 1, 1, 1, 1, 1, 1, 1
4, 17.667, 0, 0, 1, 0, 1, 1, 0, 0
4, 17.833, 1, 1, 1, 1, 1, 1, 0, 0
4, 18.0, 0, 1, 1, 0, 0, 1, 0, 0
4, 18.167, 1, 0, 0, 1, 1, 1, 0, 0
4, 18.333, 0, 1, 1, 0, 1, 1, 1, 0
4, 18.5, 1, 0, 0, 0, 0, 1, 1, 0
4, 18.667, 0, 0, 0, 0, 1, 1, 1, 0
4, 18.833, 0, 0, 0, 1, 1, 1, 0, 0
4, 19.0, 0, 1, 0, 1, 1, 1, 0, 1
4, 19.167, 0, 0, 0, 1, 1, 1, 0, 0
4, 19.333, 0, 1, 1, 1, 1, 1, 0, 0
4, 19.5, 0, 1, 1, 0, 1, 1, 0, 0
4, 19.667, 1, 1, 0, 1, 0, 1, 1, 0
4, 19.833, 0, 1, 1, 1, 0, 1, 0, 0
4, 20.0, 0, 0, 1, 1, 1, 0, 0, 0
4, 20.167, 1, 0, 1, 1, 0, 1, 1, 0
4, 20.333, 0, 1, 1, 0, 1, 0, 0, 1
4, 20.5, 1, 1, 1, 0, 1, 1, 1, 1
4, 20.667, 0, 1, 1, 0, 0, 0, 0, 1
4, 20.833, 1, 1, 1, 0, 0, 1, 1, 0
4, 21.0, 0, 0, 1, 0, 1, 0, 1, 0
4, 21.167, 1, 0, 0, 0, 1, 0, 0, 1
4, 21.333, 1, 0, 0, 0, 0, 0, 0, 0
4, 21.5, 1, 0, 0, 0, 1, 0, 0, 0
4, 21.667, 1, 0, 0, 1, 0, 0, 0, 0
4, 21.833, 1, 0, 0, 0, 1, 0, 0, 0
4, 22.0, 1, 1, 0, 1, 1, 0, 0, 0
4, 22.167, 1, 0, 0, 0, 1, 0, 0, 1
4, 22.333, 1, 0, 0, 1, 0, 1, 0, 1
4, 22.5, 0, 0, 0, 0, 1, 0, 0, 0
4, 22.667, 0, 1, 0, 0, 1, 0, 0, 0
4, 22.833, 1, 1, 0, 1, 0, 0, 0, 0
4, 23.0, 0, 0, 0, 0, 1, 1, 0, 0
4, 23.167, 0, 0, 1, 0, 0, 0, 0, 0
4, 23.333, 1, 0, 0, 1, 0, 0, 0, 0
4, 23.5, 1, 0, 1, 0, 0, 0, 0, 1
4, 23.667, 0, 0, 0, 1, 0, 0, 0, 0
4, 23.833, 0, 1, 1, 0, 0, 1, 0, 1
5, 0.0, 1, 1, 1, 0, 0, 0, 0, 0
5, 0.167, 0, 0, 0, 0, 0, 0, 0, 1
5, 0.333, 1, 0, 0, 0, 0, 1, 0, 0
5, 0.5, 0, 0, 1, 0, 0, 0, 0, 0
5, 0.667, 0, 0, 0, 1, 1, 0, 1, 0
5, 0.833, 0, 0, 0, 0, 0, 0, 0, 0
5, 1.0, 1, 0, 0, 1, 1, 0, 0, 1
5, 1.167, 1, 1, 0, 0, 0, 0, 1, 0
5, 1.333, 0, 1, 0, 0, 1, 0, 1, 0
5, 1.5, 0, 0, 1, 0, 0, 1, 1, 0
5, 1.667, 1, 0, 0, 1, 0, 0, 0, 0
5, 1.833, 0, 0, 1, 0, 1, 0, 0, 0
5, 2.0, 0, 0, 0, 0, 0, 0, 0, 0
5, 2.167, 0, 0, 0, 0, 0, 0, 1, 0
5, 2.333, 1, 0, 0, 0, 1, 0, 0, 0
5, 2.5, 1, 0, 0, 0, 1, 0, 0, 0
5, 2.667, 0, 0, 0, 0, 1, 0, 0, 0
5, 2.833, 1, 0, 1, 1, 0, 0, 0, 0
5, 3.0, 0, 0, 0, 0, 0, 1, 0, 1
5, 3.167, 1, 0, 1, 1, 0, 0, 0, 0
5, 3.333, 1, 0, 0, 1, 0, 0, 0, 0
5, 3.5, 0, 0, 0, 0, 0, 0, 0, 1
5, 3.667, 0, 0, 0, 0, 0, 0, 0, 0
5, 3.833, 1, 0, 0, 0, 1, 1, 0, 0
5, 4.0, 0, 0, 0, 1, 1, 0, 0, 0
5, 4.167, 0, 0, 0, 0, 0, 1, 1, 1
5, 4.333, 0, 0, 0, 0, 1, 0, 1, 1
5, 4.5, 0, 0, 0, 1, 0, 0, 0, 0
5, 4.667, 1, 0, 0, 0, 1, 1, 1, 1
5, 4.833, 0, 0, 0, 0, 0, 1, 0, 0
5, 5.0, 0, 0, 1, 0, 0, 0, 0, 0
5, 5.167, 0, 0, 0, 0, 0, 0, 1, 0
5, 5.333, 0, 0, 1, 0, 0, 0, 0, 1
5, 5.5, 0, 0, 0, 1, 0, 0, 0, 1
5, 5.667, 0, 1, 0, 0, 0, 1, 0, 1
5, 5.833, 0, 0, 1, 0, 0, 0, 1, 1
5, 6.0, 0, 0, 0, 0, 0, 0, 1, 0
5, 6.167, 0, 0, 0, 0, 0, 0, 1, 0
5, 6.333, 0, 0, 0, 0, 0, 0, 1, 0
5, 6.5, 0, 1, 1, 0, 1, 0, 0, 0
5, 6.667, 0, 0, 0, 0, 0, 0, 0, 0
5, 6.833, 0, 0, 0, 0, 0, 1, 0, 0
5, 7.0, 0, 0, 1, 0, 0, 0, 0, 0
5, 7.167, 0, 0, 0, 0, 1, 0, 0, 1
5, 7.333, 1, 0, 0, 0, 0, 1, 1, 1
5, 7.5, 0, 0, 0, 1, 0, 0, 0, 0
5, 7.667, 0, 1, 0, 0, 0, 1, 0, 1
5, 7.833, 0, 0, 0, 0, 1, 0, 1, 1
5, 8.0, 0, 0, 0, 1, 0, 1, 0, 0
5, 8.167, 0, 0, 0, 0, 1, 0, 0, 0
5, 8.333, 0, 0, 1, 1, 0, 1, 0, 0
5, 8.5, 0, 0, 0, 1, 1, 0, 0, 0
5, 8.667, 0, 0, 1, 0, 0, 0, 0, 1
5, 8.833, 1, 1, 1, 1, 1, 1, 1, 0
5, 9.0, 1, 0, 1, 0, 0, 0, 0, 0
5, 9.167, 1, 0, 0, 1, 1, 1, 1, 0
5, 9.333, 1, 0, 1, 1, 1, 1, 1, 1
5, 9.5, 1, 0, 1, 0, 1, 1, 1, 1
5, 9.667, 1, 0, 0, 1, 0, 0, 0, 0
5, 9.833, 0, 0, 0, 1, 1, 1, 1, 1
5, 10.0, 1, 0, 1, 0, 0, 0, 1, 1
5, 10.167, 0, 1, 0, 0, 1, 1, 0, 1
5, 10.333, 0, 0, 1, 1, 1, 1, 0, 0
5, 10.5, 0, 1, 1, 1, 1, 0, 1, 1
5, 10.667, 0, 1, 1, 1, 1, 0, 1, 1
5, 10.833, 0, 1, 0, 1, 0, 1, 1, 0
5, 11.0, 0, 0, 0, 1, 1, 1, 1, 1
5, 11.167, 0, 1, 1, 1, 0, 1, 0, 0
5, 11.333, 1, 0, 1, 0, 1, 1, 1, 0
5, 11.5, 1, 1, 1, 0, 1, 0, 0, 0
